ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR032115-15,ATM_REVERSION,T600,no,12,66897.14,66888.84,0,1,88.0,1.48,86.52
KXBTC15M-26APR031915-15,ATM_REVERSION,T600,yes,25,66891.71,66894.31,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR031515-15,ATM_REVERSION,T600,yes,19,66797.49,66815.95,0,0,-19.0,2.15,-21.15
KXBTC15M-26APR031500-00,ATM_REVERSION,T600,yes,12,66836.88,66856.01,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR031345-45,ATM_REVERSION,T600,no,35,66885.73,66878.12,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR031245-45,ATM_REVERSION,T600,yes,26,66959.48,66972.50,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR031200-00,ATM_REVERSION,T600,yes,34,66863.20,66846.46,1,1,66.0,3.14,62.86
KXBTC15M-26APR031130-30,ATM_REVERSION,T600,yes,21,66936.92,66956.38,0,0,-21.0,2.32,-23.32
KXBTC15M-26APR030830-30,ATM_REVERSION,T600,yes,23,67011.26,66994.50,1,1,77.0,2.48,74.52
KXBTC15M-26APR030715-15,ATM_REVERSION,T600,yes,17,66883.23,66885.49,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR030300-00,ATM_REVERSION,T600,yes,33,66746.11,66756.41,1,1,67.0,3.10,63.90
KXBTC15M-26APR021700-00,ATM_REVERSION,T600,yes,16,67009.51,67009.61,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR021530-30,ATM_REVERSION,T600,yes,28,67068.38,67050.73,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR021415-15,ATM_REVERSION,T600,yes,33,66672.58,66679.45,1,1,67.0,3.10,63.90
KXBTC15M-26APR021100-00,ATM_REVERSION,T600,yes,20,66952.70,66958.61,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR020530-30,ATM_REVERSION,T600,yes,31,66425.91,66415.89,1,1,69.0,2.99,66.01
KXBTC15M-26APR020515-15,ATM_REVERSION,T600,yes,3,66456.88,66462.42,0,0,-3.0,0.41,-3.41
KXBTC15M-26APR020200-00,ATM_REVERSION,T600,yes,26,66574.87,66567.54,1,1,74.0,2.69,71.31
KXBTC15M-26APR020100-00,ATM_REVERSION,T600,no,31,66282.77,66293.47,1,0,-31.0,2.99,-33.99
KXBTC15M-26APR011615-15,ATM_REVERSION,T600,yes,11,68140.16,68156.35,0,0,-11.0,1.37,-12.37
KXBTC15M-26APR011345-45,ATM_REVERSION,T600,yes,26,68487.25,68493.66,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR011045-45,ATM_REVERSION,T600,yes,23,68486.45,68486.52,0,0,-23.0,2.48,-25.48
KXBTC15M-26APR010915-15,ATM_REVERSION,T600,yes,20,68337.17,68349.85,1,1,80.0,2.24,77.76
KXBTC15M-26APR010745-45,ATM_REVERSION,T600,no,31,68563.93,68576.73,0,1,69.0,2.99,66.01
KXBTC15M-26APR010715-15,ATM_REVERSION,T600,yes,23,68530.84,68547.60,1,1,77.0,2.48,74.52
KXBTC15M-26APR010700-00,ATM_REVERSION,T600,no,14,68524.80,68519.72,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR010645-45,ATM_REVERSION,T600,yes,19,68517.89,68504.15,1,1,81.0,2.15,78.85
KXBTC15M-26APR010545-45,ATM_REVERSION,T600,yes,8,68527.34,68535.86,0,0,-8.0,1.03,-9.03
KXBTC15M-26APR010530-30,ATM_REVERSION,T600,yes,13,68485.62,68480.82,1,1,87.0,1.58,85.42
KXBTC15M-26APR010115-15,ATM_REVERSION,T600,yes,14,68235.08,68247.86,1,1,86.0,1.69,84.31
KXBTC15M-26MAR312330-30,ATM_REVERSION,T600,yes,27,67934.82,67951.80,0,0,-27.0,2.76,-29.76
KXBTC15M-26MAR312200-00,ATM_REVERSION,T600,yes,23,67910.47,67893.31,0,0,-23.0,2.48,-25.48
KXBTC15M-26MAR311845-45,ATM_REVERSION,T600,yes,15,68086.30,68086.25,1,1,85.0,1.79,83.22
KXBTC15M-26MAR311730-30,ATM_REVERSION,T600,yes,22,67959.65,67948.31,1,1,78.0,2.40,75.60
KXBTC15M-26MAR311400-00,ATM_REVERSION,T600,yes,34,67643.67,67623.42,0,0,-34.0,3.14,-37.14
KXBTC15M-26MAR310645-45,ATM_REVERSION,T600,yes,14,66298.35,66317.19,0,0,-14.0,1.69,-15.69
KXBTC15M-26MAR310515-15,ATM_REVERSION,T600,yes,28,66759.20,66762.52,0,0,-28.0,2.82,-30.82
KXBTC15M-26MAR310230-30,ATM_REVERSION,T600,yes,25,67435.73,67431.59,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR310115-15,ATM_REVERSION,T600,yes,27,67507.66,67496.38,0,0,-27.0,2.76,-29.76
KXBTC15M-26MAR302315-15,ATM_REVERSION,T600,yes,32,67938.70,67944.68,0,0,-32.0,3.05,-35.05
KXBTC15M-26MAR302215-15,ATM_REVERSION,T600,yes,19,67900.02,67908.21,0,0,-19.0,2.15,-21.15
KXBTC15M-26MAR302115-15,ATM_REVERSION,T600,yes,20,67116.46,67120.32,1,1,80.0,2.24,77.76
KXBTC15M-26MAR301815-15,ATM_REVERSION,T600,yes,18,66763.94,66759.15,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR301800-00,ATM_REVERSION,T600,yes,13,66877.66,66869.98,0,0,-13.0,1.58,-14.58
KXBTC15M-26MAR301415-15,ATM_REVERSION,T600,yes,9,66780.89,66771.30,0,0,-9.0,1.15,-10.15
KXBTC15M-26MAR301315-15,ATM_REVERSION,T600,yes,26,67295.15,67282.49,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR300615-15,ATM_REVERSION,T600,yes,17,67470.48,67456.25,0,0,-17.0,1.98,-18.98
KXBTC15M-26MAR300530-30,ATM_REVERSION,T600,yes,16,67560.97,67545.84,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR300515-15,ATM_REVERSION,T600,yes,14,67627.91,67629.68,0,0,-14.0,1.69,-15.69
KXBTC15M-26MAR300330-30,ATM_REVERSION,T600,yes,12,67325.85,67331.56,0,0,-12.0,1.48,-13.48
KXBTC15M-26MAR300300-00,ATM_REVERSION,T600,yes,22,67345.83,67329.58,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR300230-30,ATM_REVERSION,T600,yes,4,67395.19,67394.79,0,0,-4.0,0.54,-4.54
KXBTC15M-26MAR292345-45,ATM_REVERSION,T600,yes,25,67163.02,67172.80,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR292230-30,ATM_REVERSION,T600,yes,25,66730.17,66739.84,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR291715-15,ATM_REVERSION,T600,yes,7,66571.89,66558.12,0,0,-7.0,0.91,-7.91
KXBTC15M-26MAR291600-00,ATM_REVERSION,T600,yes,19,66356.71,66344.56,0,0,-19.0,2.15,-21.15
KXBTC15M-26MAR291300-00,ATM_REVERSION,T600,yes,12,66496.74,66482.07,0,0,-12.0,1.48,-13.48
KXBTC15M-26MAR291245-45,ATM_REVERSION,T600,yes,8,66555.83,66560.74,0,0,-8.0,1.03,-9.03
KXBTC15M-26MAR291015-15,ATM_REVERSION,T600,yes,10,66530.89,66524.84,1,1,90.0,1.26,88.74
KXBTC15M-26MAR291000-00,ATM_REVERSION,T600,yes,13,66607.95,66617.72,0,0,-13.0,1.58,-14.58
KXBTC15M-26MAR290845-45,ATM_REVERSION,T600,yes,20,66748.88,66736.78,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR290830-30,ATM_REVERSION,T600,yes,26,66775.72,66756.78,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR290800-00,ATM_REVERSION,T600,yes,11,66852.69,66850.96,0,0,-11.0,1.37,-12.37
KXBTC15M-26MAR290630-30,ATM_REVERSION,T600,yes,8,66474.85,66465.91,0,0,-8.0,1.03,-9.03
KXBTC15M-26MAR290615-15,ATM_REVERSION,T600,yes,2,66562.42,66578.03,0,0,-2.0,0.27,-2.27
KXBTC15M-26MAR290515-15,ATM_REVERSION,T600,yes,14,66669.52,66674.12,0,0,-14.0,1.69,-15.69
KXBTC15M-26MAR290345-45,ATM_REVERSION,T600,yes,17,66626.17,66614.24,0,0,-17.0,1.98,-18.98
KXBTC15M-26MAR290100-00,ATM_REVERSION,T600,yes,18,66764.86,66759.15,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR282000-00,ATM_REVERSION,T600,yes,11,66393.38,66376.51,0,0,-11.0,1.37,-12.37
KXBTC15M-26MAR281515-15,ATM_REVERSION,T600,no,35,66891.85,66877.42,0,1,65.0,3.19,61.81
KXBTC15M-26MAR281500-00,ATM_REVERSION,T600,yes,24,66909.22,66890.92,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR281445-45,ATM_REVERSION,T600,yes,22,66869.07,66863.03,1,1,78.0,2.40,75.60
KXBTC15M-26MAR281430-30,ATM_REVERSION,T600,yes,13,66908.42,66890.70,0,0,-13.0,1.58,-14.58
KXBTC15M-26MAR281330-30,ATM_REVERSION,T600,yes,4,66851.24,66870.39,0,0,-4.0,0.54,-4.54
KXBTC15M-26MAR281200-00,ATM_REVERSION,T600,yes,18,67005.75,67005.01,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR280900-00,ATM_REVERSION,T600,no,7,66343.73,66325.00,1,0,-7.0,0.91,-7.91
KXBTC15M-26MAR280630-30,ATM_REVERSION,T600,yes,5,66300.33,66281.56,0,0,-5.0,0.67,-5.67
KXBTC15M-26MAR280515-15,ATM_REVERSION,T600,yes,19,66363.57,66358.51,0,0,-19.0,2.15,-21.15
KXBTC15M-26MAR280500-00,ATM_REVERSION,T600,yes,15,66396.19,66389.92,0,0,-15.0,1.79,-16.79
KXBTC15M-26MAR280445-45,ATM_REVERSION,T600,yes,3,66505.19,66495.73,0,0,-3.0,0.41,-3.41
KXBTC15M-26MAR280415-15,ATM_REVERSION,T600,yes,5,66532.25,66515.72,0,0,-5.0,0.67,-5.67
KXBTC15M-26MAR280300-00,ATM_REVERSION,T600,yes,6,66394.97,66407.67,0,0,-6.0,0.79,-6.79
KXBTC15M-26MAR280245-45,ATM_REVERSION,T600,yes,24,66426.69,66417.31,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR272245-45,ATM_REVERSION,T600,yes,16,66013.27,66008.95,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR272100-00,ATM_REVERSION,T600,yes,31,66426.66,66415.17,0,0,-31.0,2.99,-33.99
KXBTC15M-26MAR272015-15,ATM_REVERSION,T600,yes,26,66345.13,66350.34,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR271915-15,ATM_REVERSION,T600,yes,25,65996.45,65977.54,1,1,75.0,2.63,72.38
KXBTC15M-26MAR271845-45,ATM_REVERSION,T600,yes,11,65927.91,65938.08,1,1,89.0,1.37,87.63
KXBTC15M-26MAR271815-15,ATM_REVERSION,T600,yes,14,65995.85,66013.81,0,0,-14.0,1.69,-15.69
KXBTC15M-26MAR271615-15,ATM_REVERSION,T600,yes,21,66063.73,66046.40,0,0,-21.0,2.32,-23.32
KXBTC15M-26MAR270830-30,ATM_REVERSION,T600,yes,23,66648.60,66640.74,0,0,-23.0,2.48,-25.48
KXBTC15M-26MAR270315-15,ATM_REVERSION,T600,yes,16,68619.67,68624.12,1,1,84.0,1.88,82.12
KXBTC15M-26MAR270300-00,ATM_REVERSION,T600,yes,21,68708.55,68707.21,0,0,-21.0,2.32,-23.32
KXBTC15M-26MAR270245-45,ATM_REVERSION,T600,yes,8,68776.46,68785.95,0,0,-8.0,1.03,-9.03
KXBTC15M-26MAR270045-45,ATM_REVERSION,T600,no,10,68510.38,68492.39,1,0,-10.0,1.26,-11.26
KXBTC15M-26MAR262230-30,ATM_REVERSION,T600,yes,11,69012.10,69025.37,0,0,-11.0,1.37,-12.37
KXBTC15M-26MAR262145-45,ATM_REVERSION,T600,yes,23,68868.68,68869.90,0,0,-23.0,2.48,-25.48
KXBTC15M-26MAR261800-00,ATM_REVERSION,T600,yes,18,68942.61,68958.16,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR261615-15,ATM_REVERSION,T600,yes,14,68542.48,68534.76,1,1,86.0,1.69,84.31
KXBTC15M-26MAR261230-30,ATM_REVERSION,T600,no,33,68985.38,68964.88,0,1,67.0,3.10,63.90
KXBTC15M-26MAR261130-30,ATM_REVERSION,T600,yes,29,69020.92,69031.33,0,0,-29.0,2.88,-31.88
KXBTC15M-26MAR260930-30,ATM_REVERSION,T600,yes,23,69441.43,69437.39,0,0,-23.0,2.48,-25.48
KXBTC15M-26MAR260830-30,ATM_REVERSION,T600,yes,32,69358.42,69354.94,1,1,68.0,3.05,64.95
KXBTC15M-26MAR260700-00,ATM_REVERSION,T600,yes,22,69506.43,69507.66,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR260145-45,ATM_REVERSION,T600,yes,31,70567.32,70553.92,0,0,-31.0,2.99,-33.99
KXBTC15M-26MAR260100-00,ATM_REVERSION,T600,yes,15,70827.86,70837.84,0,0,-15.0,1.79,-16.79
KXBTC15M-26MAR260045-45,ATM_REVERSION,T600,yes,35,70821.12,70838.05,0,0,-35.0,3.19,-38.19
KXBTC15M-26MAR252315-15,ATM_REVERSION,T600,yes,17,70863.11,70880.77,1,1,83.0,1.98,81.02
KXBTC15M-26MAR251930-30,ATM_REVERSION,T600,no,22,71317.08,71306.81,1,0,-22.0,2.40,-24.40
KXBTC15M-26MAR251815-15,ATM_REVERSION,T600,yes,21,70999.39,71015.63,0,0,-21.0,2.32,-23.32
KXBTC15M-26MAR251745-45,ATM_REVERSION,T600,no,3,70976.01,70958.78,1,0,-3.0,0.41,-3.41
