ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26MAR280445-45,ATM_REVERSION,T300,yes,26,66495.46,66495.73,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR280300-00,ATM_REVERSION,T300,yes,9,66411.82,66407.67,0,0,-9.0,1.15,-10.15
KXBTC15M-26MAR272245-45,ATM_REVERSION,T300,yes,25,66005.46,66008.95,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR271515-15,ATM_REVERSION,T300,yes,25,65814.97,65807.46,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR270645-45,ATM_REVERSION,T300,yes,22,67729.11,67730.07,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR270515-15,ATM_REVERSION,T300,yes,22,67908.87,67894.56,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR270430-30,ATM_REVERSION,T300,yes,19,68460.00,68442.21,0,0,-19.0,2.15,-21.15
KXBTC15M-26MAR270045-45,ATM_REVERSION,T300,no,27,68510.38,68492.39,1,0,-27.0,2.76,-29.76
KXBTC15M-26MAR262315-15,ATM_REVERSION,T300,yes,31,68842.24,68859.55,0,0,-31.0,2.99,-33.99
KXBTC15M-26MAR262100-00,ATM_REVERSION,T300,yes,25,68655.75,68672.23,1,1,75.0,2.63,72.38
KXBTC15M-26MAR262015-15,ATM_REVERSION,T300,yes,31,68793.08,68787.30,1,1,69.0,2.99,66.01
KXBTC15M-26MAR260945-45,ATM_REVERSION,T300,yes,18,69373.70,69353.49,1,1,82.0,2.07,79.93
KXBTC15M-26MAR260845-45,ATM_REVERSION,T300,yes,16,69377.95,69391.25,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR260615-15,ATM_REVERSION,T300,yes,27,69551.73,69565.62,0,0,-27.0,2.76,-29.76
KXBTC15M-26MAR260530-30,ATM_REVERSION,T300,yes,17,70020.81,70021.69,0,0,-17.0,1.98,-18.98
KXBTC15M-26MAR260045-45,ATM_REVERSION,T300,yes,31,70821.12,70838.05,0,0,-31.0,2.99,-33.99
KXBTC15M-26MAR260015-15,ATM_REVERSION,T300,yes,23,70850.50,70861.84,0,0,-23.0,2.48,-25.48
KXBTC15M-26MAR252330-30,ATM_REVERSION,T300,yes,30,70923.98,70920.85,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR252130-30,ATM_REVERSION,T300,yes,29,71243.92,71250.63,1,1,71.0,2.88,68.12
