ticker,side,entry_c,fair_for_side,spread_c,baseline_c,mfe_c,mae_c,mfe_at_s,mae_at_s,final_bid_c,settled_yes,btc_dist_pct,closed_full,closed_half,closed_min,directional
KXBTC15M-26APR111130-30,yes,67,99,25,67,100,67,720,0,100,1,0.1452,1,1,1,1
KXBTC15M-26APR111115-15,no,52,63,8,48,99,52,720,0,99,0,0.0202,1,1,1,1
KXBTC15M-26APR111100-00,no,44,71,26,56,58,0,180,660,0,1,0.0397,0,1,1,1
KXBTC15M-26APR111045-45,no,79,90,11,21,100,62,600,240,100,0,0.0811,1,1,1,1
KXBTC15M-26APR111030-30,no,48,71,23,52,55,2,60,720,2,1,0.0346,0,0,0,1
KXBTC15M-26APR111015-15,no,69,74,2,31,71,0,0,720,0,1,0.0993,0,0,0,1
KXBTC15M-26APR111000-00,no,59,76,8,41,69,30,360,720,30,1,0.1063,0,1,1,1
KXBTC15M-26APR110945-45,no,54,74,20,42,79,1,420,720,1,1,0.1025,1,1,1,1
KXBTC15M-26APR110930-30,no,33,54,21,61,46,0,60,660,0,1,0.0151,0,1,1,1
KXBTC15M-26APR110900-00,no,41,88,47,56,97,38,720,240,97,0,0.0830,1,1,1,1
KXBTC15M-26APR110845-45,no,56,92,29,44,62,0,0,720,0,1,0.0563,0,0,0,1
KXBTC15M-26APR110800-00,no,56,87,31,44,56,0,0,720,0,1,0.0646,0,0,0,0
KXBTC15M-26APR110745-45,no,43,84,41,49,52,6,60,720,6,1,0.0728,0,0,1,1
KXBTC15M-26APR110730-30,no,60,69,3,40,99,56,720,480,99,0,0.0334,1,1,1,1
KXBTC15M-26APR110715-15,no,58,84,26,42,58,0,0,720,0,1,0.0609,0,0,0,0
KXBTC15M-26APR110700-00,no,42,83,41,54,59,0,60,720,0,1,0.0586,0,0,1,1
KXBTC15M-26APR110645-45,no,54,85,31,46,100,47,660,60,100,0,0.0585,1,1,1,1
KXBTC15M-26APR110630-30,yes,34,77,43,46,100,31,660,60,100,1,0.0523,1,1,1,1
KXBTC15M-26APR110615-15,no,49,76,27,47,100,48,600,0,100,0,0.0653,1,1,1,1
KXBTC15M-26APR110600-00,no,34,77,43,61,52,0,240,720,0,1,0.0708,0,0,1,1
KXBTC15M-26APR110545-45,no,62,75,6,38,98,62,240,0,98,0,0.0384,1,1,1,1
KXBTC15M-26APR110515-15,no,54,90,32,46,100,54,720,0,100,0,0.0811,1,1,1,1
KXBTC15M-26APR110500-00,no,40,93,51,60,100,40,720,0,100,0,0.1148,1,1,1,1
KXBTC15M-26APR110445-45,yes,47,57,10,50,48,3,60,600,5,0,0.0105,0,0,0,1
KXBTC15M-26APR110430-30,no,51,58,6,49,99,21,720,300,99,0,0.0130,1,1,1,1
KXBTC15M-26APR110415-15,no,44,75,29,56,47,0,360,660,0,1,0.0438,0,0,0,1
KXBTC15M-26APR110400-00,no,65,88,23,35,100,64,720,0,100,0,0.0669,1,1,1,1
KXBTC15M-26APR110345-45,no,56,73,16,44,99,35,720,180,99,0,0.0422,1,1,1,1
KXBTC15M-26APR110330-30,no,35,66,29,65,51,0,180,720,0,1,0.0304,0,1,1,1
KXBTC15M-26APR110315-15,no,57,70,13,43,95,35,660,180,95,0,0.0419,1,1,1,1
KXBTC15M-26APR110300-00,no,57,78,21,38,59,1,60,660,1,1,0.0744,0,0,0,1
KXBTC15M-26APR110245-45,no,45,63,18,54,54,0,180,720,0,1,0.0306,0,1,1,1
KXBTC15M-26APR110230-30,no,42,64,22,56,75,10,540,420,10,1,0.0338,1,1,1,1
KXBTC15M-26APR110215-15,no,58,91,22,42,99,58,720,0,99,0,0.1220,1,1,1,1
KXBTC15M-26APR110200-00,no,74,80,2,26,100,73,660,120,100,0,0.0588,1,1,1,1
KXBTC15M-26APR110145-45,no,43,76,33,54,45,1,180,720,1,1,0.0493,0,0,0,1
KXBTC15M-26APR110130-30,yes,40,63,18,40,100,37,660,180,100,1,0.0300,1,1,1,1
KXBTC15M-26APR110115-15,no,39,56,17,56,100,37,720,60,100,0,0.0184,1,1,1,1
KXBTC15M-26APR110100-00,no,49,61,12,51,74,26,120,420,68,1,0.0399,1,1,1,1
KXBTC15M-26APR110045-45,no,18,39,21,77,34,0,240,720,0,1,0.0420,0,1,1,1
KXBTC15M-26APR110015-15,no,66,79,12,34,97,1,720,600,97,0,0.1045,1,1,1,1
KXBTC15M-26APR110000-00,no,68,80,18,32,100,68,120,0,100,0,0.0456,1,1,1,1
KXBTC15M-26APR102345-45,no,62,87,25,37,98,57,720,60,98,0,0.0901,1,1,1,1
KXBTC15M-26APR102330-30,no,54,68,14,42,100,49,720,240,100,0,0.0495,1,1,1,1
KXBTC15M-26APR102315-15,no,30,78,48,67,30,0,0,600,0,1,0.0725,0,0,0,0
KXBTC15M-26APR102300-00,no,64,77,12,36,100,64,720,0,100,0,0.0829,1,1,1,1
KXBTC15M-26APR102245-45,no,16,46,29,84,28,3,240,540,8,1,0.0107,0,0,1,1
KXBTC15M-26APR102230-30,no,47,60,13,53,47,0,0,720,0,1,0.0293,0,0,0,0
KXBTC15M-26APR102215-15,no,46,59,4,54,54,0,0,720,0,1,0.0321,0,1,1,1
KXBTC15M-26APR102200-00,yes,67,83,4,67,100,67,540,0,100,1,0.1153,1,1,1,1
KXBTC15M-26APR102115-15,no,51,75,20,49,93,42,720,480,93,0,0.0745,1,1,1,1
KXBTC15M-26APR102100-00,no,76,84,7,24,100,67,720,180,100,0,0.1221,1,1,1,1
KXBTC15M-26APR102045-45,no,72,82,9,28,97,23,720,480,97,0,0.1128,1,1,1,1
KXBTC15M-26APR102030-30,no,42,63,21,54,54,0,60,720,0,1,0.0373,0,1,1,1
KXBTC15M-26APR102015-15,no,61,79,8,39,100,61,720,0,100,0,0.0976,1,1,1,1
KXBTC15M-26APR102000-00,no,29,59,30,57,65,0,240,480,0,1,0.0233,1,1,1,1
KXBTC15M-26APR101945-45,no,64,78,14,34,71,1,120,720,1,1,0.1178,0,1,0,1
KXBTC15M-26APR101930-30,no,56,75,19,37,56,8,0,240,8,1,0.0648,0,0,0,0
KXBTC15M-26APR101915-15,no,78,83,1,22,99,43,600,420,53,1,0.1464,1,1,1,1
KXBTC15M-26APR101900-00,no,49,61,7,51,59,0,180,720,0,1,0.0443,0,1,1,1
KXBTC15M-26APR101845-45,no,55,66,9,45,100,55,540,0,100,0,0.0495,1,1,1,1
KXBTC15M-26APR101830-30,no,56,71,11,44,100,56,600,0,100,0,0.0554,1,1,1,1
KXBTC15M-26APR101815-15,no,66,79,13,33,99,26,720,300,99,0,0.1108,1,1,1,1
KXBTC15M-26APR101800-00,yes,45,69,8,45,100,45,420,0,100,1,0.0642,1,1,1,1
KXBTC15M-26APR101745-45,no,66,83,6,34,100,66,240,0,100,0,0.1045,1,1,1,1
KXBTC15M-26APR101645-45,no,17,40,18,83,99,17,720,0,99,0,0.0487,1,1,1,1
KXBTC15M-26APR101630-30,no,42,84,15,58,79,42,360,0,79,1,0.1107,0,1,1,1
KXBTC15M-26APR101615-15,no,58,69,11,39,100,38,720,240,100,0,0.0834,1,1,1,1
KXBTC15M-26APR101600-00,no,44,57,13,50,44,0,0,540,0,1,0.0275,0,0,0,0
KXBTC15M-26APR101545-45,yes,23,35,12,24,60,0,180,720,0,0,0.0518,1,1,1,1
KXBTC15M-26APR101530-30,no,64,76,12,32,100,63,600,0,100,0,0.0993,1,1,1,1
KXBTC15M-26APR101515-15,no,39,44,5,61,52,0,480,660,0,1,0.0271,1,1,1,1
KXBTC15M-26APR101500-00,no,37,54,17,56,37,0,0,360,0,1,0.0155,0,0,0,0
KXBTC15M-26APR101445-45,no,47,65,7,53,90,47,660,0,90,0,0.0683,1,1,1,1
KXBTC15M-26APR101430-30,no,51,66,15,48,100,50,600,0,100,0,0.0694,1,1,1,1
KXBTC15M-26APR101415-15,no,61,79,4,39,100,61,720,0,100,0,0.1115,1,1,1,1
KXBTC15M-26APR101400-00,no,44,55,8,56,46,0,0,600,0,1,0.0203,0,0,0,1
KXBTC15M-26APR101345-45,yes,37,47,10,38,40,1,60,600,1,0,0.0117,0,0,0,1
KXBTC15M-26APR101330-30,yes,40,58,1,40,100,40,540,0,100,1,0.0372,1,1,1,1
KXBTC15M-26APR101300-00,yes,57,62,2,57,100,57,600,0,100,1,0.0646,1,1,1,1
KXBTC15M-26APR101245-45,no,50,66,8,50,96,50,240,0,93,0,0.0609,1,1,1,1
KXBTC15M-26APR101230-30,no,49,69,8,51,77,3,60,480,3,1,0.1291,1,1,1,1
KXBTC15M-26APR101215-15,yes,52,66,1,52,100,52,600,0,100,1,0.1203,1,1,1,1
KXBTC15M-26APR101200-00,no,41,57,9,59,100,41,660,0,100,0,0.0594,1,1,1,1
KXBTC15M-26APR101115-15,no,35,53,18,58,51,1,240,600,1,1,0.0234,0,1,1,1
KXBTC15M-26APR101100-00,no,43,54,11,55,75,0,180,720,0,1,0.0373,1,1,1,1
KXBTC15M-26APR101045-45,no,30,41,11,70,99,4,720,600,99,0,0.0842,1,1,1,1
KXBTC15M-26APR101015-15,yes,52,61,9,53,100,52,660,0,100,1,0.0772,1,1,1,1
KXBTC15M-26APR100945-45,no,42,55,13,54,100,41,540,0,100,0,0.0215,1,1,1,1
KXBTC15M-26APR100930-30,yes,34,44,10,39,100,34,720,0,100,1,0.0426,1,1,1,1
KXBTC15M-26APR100915-15,yes,36,41,5,36,56,3,660,720,3,0,0.0616,1,1,1,1
KXBTC15M-26APR100900-00,yes,43,53,10,45,76,0,180,720,0,0,0.0220,1,1,1,1
KXBTC15M-26APR100830-30,no,43,58,15,56,98,2,720,300,98,0,0.0255,1,1,1,1
KXBTC15M-26APR100815-15,no,54,61,7,45,97,25,720,180,97,0,0.0345,1,1,1,1
KXBTC15M-26APR100800-00,yes,16,28,12,23,66,0,360,660,1,0,0.0748,1,1,1,1
KXBTC15M-26APR100745-45,yes,58,84,5,58,99,58,240,0,99,1,0.0715,1,1,1,1
KXBTC15M-26APR100730-30,no,35,54,4,65,49,0,0,600,0,1,0.0108,0,1,1,1
KXBTC15M-26APR100715-15,yes,61,96,22,61,100,61,600,0,100,1,0.1056,1,1,1,1
KXBTC15M-26APR100700-00,yes,60,67,3,60,100,57,600,60,100,1,0.0237,1,1,1,1
KXBTC15M-26APR100645-45,no,42,63,20,58,42,0,0,660,0,1,0.0305,0,0,0,0
KXBTC15M-26APR100630-30,no,51,81,26,49,99,39,720,180,99,0,0.0915,1,1,1,1
KXBTC15M-26APR100615-15,no,47,68,21,53,92,14,540,720,14,1,0.0635,1,1,1,1
KXBTC15M-26APR100600-00,no,63,76,6,37,93,48,720,600,93,0,0.1105,1,1,1,1
KXBTC15M-26APR100545-45,no,31,45,14,65,47,0,60,720,0,1,0.0216,1,1,1,1
KXBTC15M-26APR100530-30,yes,51,78,27,56,99,51,660,0,99,1,0.1167,1,1,1,1
KXBTC15M-26APR100515-15,no,49,77,25,51,51,0,0,720,0,1,0.1061,0,0,0,1
KXBTC15M-26APR100445-45,no,37,57,20,57,56,0,180,660,0,1,0.0225,1,1,1,1
KXBTC15M-26APR100430-30,yes,30,55,25,40,100,30,720,0,100,1,0.0175,1,1,1,1
KXBTC15M-26APR100415-15,yes,35,73,38,55,100,35,540,0,100,1,0.0637,1,1,1,1
KXBTC15M-26APR100400-00,yes,47,86,39,48,48,0,60,600,0,0,0.1039,0,0,0,1
KXBTC15M-26APR100345-45,yes,42,61,7,42,77,0,360,660,0,0,0.0293,1,1,1,1
KXBTC15M-26APR100330-30,no,39,72,33,59,82,38,120,0,76,0,0.0335,1,1,1,1
KXBTC15M-26APR100315-15,no,43,57,12,57,100,43,600,0,100,0,0.0208,1,1,1,1
KXBTC15M-26APR100300-00,yes,53,59,2,53,67,0,60,660,0,0,0.0280,1,1,1,1
KXBTC15M-26APR100245-45,no,54,67,13,44,98,20,720,480,98,0,0.0537,1,1,1,1
KXBTC15M-26APR100230-30,no,38,55,15,62,100,38,660,0,100,0,0.0173,1,1,1,1
KXBTC15M-26APR100215-15,yes,51,63,2,51,65,0,0,420,0,0,0.0366,1,1,1,1
KXBTC15M-26APR100200-00,no,43,73,22,57,100,43,360,0,100,0,0.0621,1,1,1,1
KXBTC15M-26APR100145-45,no,60,74,5,40,99,58,480,240,99,0,0.1055,1,1,1,1
KXBTC15M-26APR100130-30,no,44,57,13,52,58,0,120,540,0,1,0.0308,1,1,1,1
KXBTC15M-26APR100115-15,yes,57,76,7,57,77,1,60,480,1,0,0.0982,1,1,1,1
KXBTC15M-26APR100100-00,no,52,65,13,47,52,0,0,540,0,1,0.0323,0,0,0,0
KXBTC15M-26APR100045-45,no,72,82,4,28,89,56,720,360,89,0,0.0788,1,1,1,1
KXBTC15M-26APR100030-30,no,21,61,40,56,60,3,60,240,5,1,0.0171,1,1,1,1
KXBTC15M-26APR100015-15,no,40,66,20,60,45,5,0,540,5,1,0.0505,0,0,0,1
KXBTC15M-26APR100000-00,no,48,71,5,52,100,48,600,0,100,0,0.0605,1,1,1,1
KXBTC15M-26APR092345-45,yes,65,89,1,65,100,65,360,0,100,1,0.1472,1,1,1,1
KXBTC15M-26APR092330-30,no,51,66,15,45,99,39,720,120,99,0,0.0633,1,1,1,1
KXBTC15M-26APR092315-15,yes,43,68,13,43,76,0,60,660,0,0,0.0644,1,1,1,1
KXBTC15M-26APR092300-00,yes,25,40,15,30,25,0,0,600,0,0,0.0307,0,0,0,0
KXBTC15M-26APR092245-45,yes,42,56,0,42,64,0,300,660,0,0,0.0220,1,1,1,1
KXBTC15M-26APR092230-30,yes,50,55,4,50,57,0,540,720,0,0,0.0314,1,1,0,1
KXBTC15M-26APR092215-15,no,47,56,1,53,61,0,120,660,0,1,0.0412,1,1,1,1
KXBTC15M-26APR092130-30,no,49,57,3,51,100,49,660,0,100,0,0.0349,1,1,1,1
KXBTC15M-26APR092115-15,no,45,61,3,55,69,0,300,600,0,1,0.0620,1,1,1,1
KXBTC15M-26APR092100-00,yes,41,58,5,41,80,7,240,600,7,0,0.0405,1,1,1,1
KXBTC15M-26APR092030-30,no,42,59,17,54,97,41,600,0,94,0,0.0598,1,1,1,1
KXBTC15M-26APR092015-15,yes,59,71,4,59,83,12,360,480,12,0,0.1210,1,1,1,1
KXBTC15M-26APR092000-00,yes,33,40,7,34,48,4,240,720,4,0,0.0934,1,1,1,1
KXBTC15M-26APR091945-45,yes,20,40,12,20,28,10,0,120,10,0,0.0418,0,1,1,1
KXBTC15M-26APR091930-30,yes,30,60,18,30,99,30,660,0,99,1,0.0782,1,1,1,1
KXBTC15M-26APR091900-00,no,47,65,10,53,100,24,660,180,100,0,0.1220,1,1,1,1
KXBTC15M-26APR091815-15,no,35,42,7,64,35,0,0,540,0,1,0.0621,0,0,0,0
KXBTC15M-26APR091800-00,no,54,67,2,46,100,54,420,0,100,0,0.1062,1,1,1,1
KXBTC15M-26APR091745-45,yes,47,55,7,47,100,47,540,0,100,1,0.0317,1,1,1,1
KXBTC15M-26APR091730-30,no,51,64,9,49,100,51,720,0,100,0,0.0844,1,1,1,1
KXBTC15M-26APR091715-15,yes,33,62,12,33,97,1,300,600,1,0,0.0356,1,1,1,1
KXBTC15M-26APR091700-00,no,58,73,15,38,99,57,720,0,99,0,0.1077,1,1,1,1
KXBTC15M-26APR091645-45,yes,55,63,2,55,100,55,660,0,100,1,0.0765,1,1,1,1
KXBTC15M-26APR091630-30,yes,56,66,4,56,100,56,720,0,100,1,0.1052,1,1,1,1
KXBTC15M-26APR091615-15,no,29,48,19,67,84,0,360,720,0,1,0.0154,1,1,1,1
KXBTC15M-26APR091600-00,no,24,53,29,60,80,23,120,0,53,0,0.0110,1,1,1,1
KXBTC15M-26APR091545-45,no,25,37,0,75,39,0,120,420,0,1,0.0598,1,1,1,1
KXBTC15M-26APR091530-30,no,50,64,11,50,100,50,600,0,100,0,0.0803,1,1,1,1
KXBTC15M-26APR091515-15,yes,43,53,1,43,100,43,720,0,100,1,0.0139,1,1,1,1
KXBTC15M-26APR091500-00,yes,50,64,9,50,99,50,600,0,99,1,0.0747,1,1,1,1
KXBTC15M-26APR091445-45,no,55,72,10,45,100,35,600,540,100,0,0.1466,1,1,1,1
KXBTC15M-26APR091430-30,yes,51,65,5,51,91,13,660,480,91,1,0.1014,1,1,1,1
KXBTC15M-26APR091400-00,no,46,54,7,54,99,46,660,0,99,0,0.0290,1,1,1,1
KXBTC15M-26APR091345-45,yes,20,44,22,20,100,20,480,0,100,1,0.0389,1,1,1,1
KXBTC15M-26APR091330-30,no,40,48,2,60,100,40,600,0,100,0,0.0165,1,1,1,1
KXBTC15M-26APR091300-00,yes,39,53,1,39,99,39,180,0,99,1,0.0158,1,1,1,1
KXBTC15M-26APR091230-30,no,39,52,8,61,98,39,360,0,98,0,0.0134,1,1,1,1
KXBTC15M-26APR091215-15,no,28,40,7,72,46,0,180,420,0,1,0.0972,1,1,1,1
KXBTC15M-26APR091115-15,no,56,75,4,44,98,1,360,600,1,1,0.1490,1,1,1,1
KXBTC15M-26APR091045-45,no,37,43,4,63,43,0,120,600,0,1,0.0524,1,1,0,1
KXBTC15M-26APR091030-30,no,58,70,3,42,100,58,660,0,100,0,0.1419,1,1,1,1
KXBTC15M-26APR091015-15,yes,43,55,6,43,63,2,540,600,2,0,0.0262,1,1,1,1
KXBTC15M-26APR091000-00,no,61,71,4,39,99,56,540,120,98,0,0.1179,1,1,1,1
KXBTC15M-26APR090945-45,no,44,59,15,52,100,43,660,0,100,0,0.0388,1,1,1,1
KXBTC15M-26APR090930-30,no,41,57,17,59,76,4,60,360,4,1,0.0269,1,1,1,1
KXBTC15M-26APR090915-15,no,62,67,5,38,100,61,600,0,100,0,0.0909,1,1,1,1
KXBTC15M-26APR090900-00,no,54,68,6,46,72,0,300,720,0,1,0.0800,1,1,1,1
KXBTC15M-26APR090845-45,no,61,66,5,39,98,61,720,0,98,0,0.0549,1,1,1,1
KXBTC15M-26APR090830-30,yes,53,83,26,53,99,2,720,360,99,1,0.0673,1,1,1,1
KXBTC15M-26APR090815-15,yes,64,70,1,64,100,64,720,0,100,1,0.0466,1,1,1,1
KXBTC15M-26APR090800-00,yes,51,61,10,54,76,19,240,600,26,0,0.0353,1,1,1,1
KXBTC15M-26APR090745-45,yes,69,77,2,69,100,59,720,300,100,1,0.0891,1,1,1,1
KXBTC15M-26APR090730-30,no,55,67,6,45,100,44,660,180,99,0,0.0565,1,1,1,1
KXBTC15M-26APR090715-15,no,31,56,25,63,100,30,720,0,100,0,0.0220,1,1,1,1
KXBTC15M-26APR090700-00,no,30,62,32,62,100,29,720,0,100,0,0.0512,1,1,1,1
KXBTC15M-26APR090630-30,yes,54,87,7,54,100,54,240,0,100,1,0.1198,1,1,1,1
KXBTC15M-26APR090615-15,yes,39,44,4,39,44,0,60,540,0,0,0.0301,1,1,0,1
KXBTC15M-26APR090600-00,no,30,43,10,70,32,0,0,540,0,1,0.0347,0,0,0,1
KXBTC15M-26APR090545-45,yes,49,58,6,49,72,2,60,720,2,0,0.0388,1,1,1,1
KXBTC15M-26APR090530-30,yes,57,71,14,59,79,0,60,720,0,0,0.1074,1,1,1,1
KXBTC15M-26APR090515-15,yes,30,89,17,30,99,30,120,0,99,1,0.1034,1,1,1,1
KXBTC15M-26APR090200-00,no,61,98,2,39,99,61,120,0,98,0,0.1371,1,1,1,1
KXBTC15M-26APR090145-45,yes,45,81,4,45,100,45,360,0,100,1,0.0895,1,1,1,1
KXBTC15M-26APR090130-30,yes,55,76,18,55,100,55,600,0,100,1,0.0871,1,1,1,1
KXBTC15M-26APR090115-15,yes,43,88,17,43,99,43,540,0,99,1,0.1202,1,1,1,1
KXBTC15M-26APR090100-00,no,61,84,23,36,100,60,540,0,100,0,0.0989,1,1,1,1
KXBTC15M-26APR090045-45,yes,56,70,5,56,100,56,540,0,100,1,0.0506,1,1,1,1
KXBTC15M-26APR090030-30,yes,49,57,8,49,65,0,0,540,0,0,0.0187,1,1,1,1
KXBTC15M-26APR090015-15,yes,44,59,0,44,64,0,60,420,0,0,0.0254,1,1,1,1
KXBTC15M-26APR090000-00,yes,37,73,18,37,100,37,600,0,100,1,0.0688,1,1,1,1
KXBTC15M-26APR082345-45,no,30,41,11,67,74,16,480,120,40,1,0.0348,1,1,1,1
KXBTC15M-26APR082330-30,no,46,55,8,54,100,41,600,300,100,0,0.0185,1,1,1,1
KXBTC15M-26APR082315-15,yes,45,54,6,45,64,0,180,720,0,0,0.0149,1,1,1,1
KXBTC15M-26APR082300-00,yes,71,81,3,71,100,71,660,0,100,1,0.1460,1,1,1,1
KXBTC15M-26APR082245-45,yes,50,64,5,50,68,4,0,480,11,0,0.0427,1,1,1,1
KXBTC15M-26APR082230-30,yes,51,80,3,51,100,51,240,0,100,1,0.1113,1,1,1,1
KXBTC15M-26APR082215-15,no,34,40,5,66,100,19,720,480,100,0,0.0607,1,1,1,1
KXBTC15M-26APR082200-00,yes,48,68,7,48,100,48,420,0,100,1,0.1007,1,1,1,1
KXBTC15M-26APR082130-30,no,58,68,7,42,100,46,720,300,100,0,0.1096,1,1,1,1
KXBTC15M-26APR082115-15,no,41,55,9,59,100,41,600,0,100,0,0.0227,1,1,1,1
KXBTC15M-26APR082100-00,no,58,70,12,39,91,1,420,720,1,1,0.1024,1,1,1,1
KXBTC15M-26APR082030-30,yes,38,43,5,38,47,1,60,720,1,0,0.0280,1,1,1,1
KXBTC15M-26APR082015-15,no,77,90,5,23,100,77,180,0,100,0,0.1061,1,1,1,1
KXBTC15M-26APR082000-00,yes,55,67,10,55,100,54,540,240,100,1,0.0820,1,1,1,1
KXBTC15M-26APR081945-45,no,56,62,2,44,73,0,60,720,0,1,0.0703,1,1,1,1
KXBTC15M-26APR081930-30,no,51,62,11,48,100,50,660,0,100,0,0.0779,1,1,1,1
KXBTC15M-26APR081915-15,yes,17,37,20,20,99,15,540,300,99,1,0.0741,1,1,1,1
KXBTC15M-26APR081900-00,no,58,79,14,42,100,58,240,0,100,0,0.1194,1,1,1,1
KXBTC15M-26APR081845-45,yes,37,62,19,37,100,37,660,0,100,1,0.0598,1,1,1,1
KXBTC15M-26APR081830-30,no,54,66,4,46,100,54,600,0,100,0,0.0706,1,1,1,1
KXBTC15M-26APR081815-15,no,62,73,0,38,100,59,660,300,100,0,0.1118,1,1,1,1
KXBTC15M-26APR081800-00,yes,41,67,13,41,70,1,300,660,1,0,0.0701,1,1,1,1
KXBTC15M-26APR081745-45,yes,37,43,6,37,49,0,0,720,0,0,0.0274,1,1,1,1
KXBTC15M-26APR081730-30,yes,51,60,0,51,100,51,540,0,100,1,0.0322,1,1,1,1
KXBTC15M-26APR081715-15,yes,47,58,10,47,100,31,540,120,100,1,0.0194,1,1,1,1
KXBTC15M-26APR081700-00,yes,41,55,5,41,100,41,480,0,100,1,0.0143,1,1,1,1
KXBTC15M-26APR081645-45,no,63,91,5,37,100,63,180,0,100,0,0.1292,1,1,1,1
KXBTC15M-26APR081630-30,no,32,54,22,58,81,18,120,480,18,1,0.0141,1,1,1,1
KXBTC15M-26APR081615-15,yes,73,85,2,73,100,73,300,0,100,1,0.1358,1,1,1,1
KXBTC15M-26APR081600-00,no,44,62,18,53,63,15,660,420,17,1,0.0687,1,1,1,1
KXBTC15M-26APR081545-45,yes,50,61,7,50,100,50,720,0,100,1,0.0619,1,1,1,1
KXBTC15M-26APR081530-30,no,47,52,3,53,100,47,720,0,100,0,0.0150,1,1,1,1
KXBTC15M-26APR081515-15,yes,37,48,6,37,100,37,660,0,100,1,0.0143,1,1,1,1
KXBTC15M-26APR081500-00,yes,57,65,5,57,60,0,0,660,0,0,0.0826,0,0,0,1
KXBTC15M-26APR081445-45,yes,69,87,4,69,91,0,0,300,0,0,0.1437,1,1,1,1
KXBTC15M-26APR081430-30,no,36,57,21,62,100,35,540,0,100,0,0.0414,1,1,1,1
KXBTC15M-26APR081415-15,yes,27,35,6,27,34,0,60,600,0,0,0.0881,1,1,0,1
KXBTC15M-26APR081400-00,no,44,53,9,54,44,1,0,720,1,1,0.0158,0,0,0,0
KXBTC15M-26APR081330-30,no,53,66,13,41,100,52,600,0,100,0,0.0828,1,1,1,1
KXBTC15M-26APR081315-15,yes,52,74,18,52,100,52,660,0,100,1,0.1374,1,1,1,1
KXBTC15M-26APR081300-00,no,48,53,4,52,48,0,0,600,0,1,0.0165,0,0,0,0
KXBTC15M-26APR081245-45,yes,18,70,25,18,83,18,60,0,63,1,0.0450,1,1,1,1
KXBTC15M-26APR081230-30,yes,31,58,10,31,99,31,600,0,99,1,0.0353,1,1,1,1
KXBTC15M-26APR081215-15,yes,53,62,9,55,98,49,720,660,98,1,0.0707,1,1,1,1
KXBTC15M-26APR081200-00,yes,67,79,11,67,100,67,240,0,100,1,0.1232,1,1,1,1
KXBTC15M-26APR081145-45,yes,50,69,15,50,100,50,360,0,100,1,0.1239,1,1,1,1
KXBTC15M-26APR081115-15,yes,51,65,14,51,100,51,480,0,100,1,0.1287,1,1,1,1
KXBTC15M-26APR081030-30,no,38,64,13,62,87,38,600,0,87,0,0.1162,1,1,1,1
KXBTC15M-26APR081015-15,no,29,40,11,65,95,28,540,0,91,0,0.1106,1,1,1,1
KXBTC15M-26APR081000-00,no,31,46,15,59,100,11,720,240,100,0,0.0388,1,1,1,1
KXBTC15M-26APR080930-30,no,50,69,16,50,100,50,540,0,100,0,0.1393,1,1,1,1
KXBTC15M-26APR080915-15,yes,60,73,10,60,100,60,480,0,100,1,0.1018,1,1,1,1
KXBTC15M-26APR080900-00,yes,53,70,4,53,100,53,420,0,100,1,0.0772,1,1,1,1
KXBTC15M-26APR080845-45,yes,51,85,10,51,100,51,120,0,100,1,0.0849,1,1,1,1
KXBTC15M-26APR080830-30,no,50,84,15,50,99,50,540,0,99,0,0.1300,1,1,1,1
KXBTC15M-26APR080815-15,yes,57,74,17,59,100,57,660,0,100,1,0.0921,1,1,1,1
KXBTC15M-26APR080800-00,yes,54,60,6,54,100,47,660,120,100,1,0.0281,1,1,1,1
KXBTC15M-26APR080745-45,no,67,85,7,33,100,66,660,120,100,0,0.0968,1,1,1,1
KXBTC15M-26APR080730-30,yes,53,58,3,53,77,9,600,360,25,1,0.0193,1,1,1,1
KXBTC15M-26APR080715-15,yes,49,55,6,49,100,49,660,0,100,1,0.0126,1,1,1,1
KXBTC15M-26APR080700-00,no,49,87,8,51,99,49,120,0,99,0,0.0653,1,1,1,1
KXBTC15M-26APR080645-45,no,63,78,0,37,100,63,600,0,100,0,0.1444,1,1,1,1
KXBTC15M-26APR080615-15,no,28,43,3,72,99,28,660,0,99,0,0.0312,1,1,1,1
KXBTC15M-26APR080600-00,yes,48,62,12,48,100,48,720,0,100,1,0.0564,1,1,1,1
KXBTC15M-26APR080545-45,no,43,95,1,57,99,43,60,0,99,0,0.0564,1,1,1,1
KXBTC15M-26APR080530-30,yes,30,83,53,30,67,0,180,720,0,0,0.0976,0,1,1,1
KXBTC15M-26APR080515-15,yes,70,94,7,70,98,70,480,0,98,1,0.1443,1,1,1,1
KXBTC15M-26APR080500-00,yes,63,75,6,63,100,63,300,0,100,1,0.0551,1,1,1,1
KXBTC15M-26APR080445-45,no,44,56,12,49,100,13,720,240,100,0,0.0171,1,1,1,1
KXBTC15M-26APR080430-30,yes,47,61,12,47,97,47,720,0,97,1,0.0429,1,1,1,1
KXBTC15M-26APR080400-00,no,59,71,10,41,98,59,240,0,98,0,0.0478,1,1,1,1
KXBTC15M-26APR080330-30,yes,24,47,23,33,100,24,660,0,100,1,0.0109,1,1,1,1
KXBTC15M-26APR080315-15,no,57,65,11,43,82,4,240,600,4,1,0.0527,1,1,1,1
KXBTC15M-26APR080300-00,no,43,59,16,53,100,39,720,120,100,0,0.0399,1,1,1,1
