ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR092015-15,no,30,53,17.0,71801.91,71794.20,0.00011,0,1,70.0,2.94,67.06
KXBTC15M-26APR091930-30,no,43,49,8.0,71807.55,71811.25,0.00005,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR091615-15,yes,18,47,29.0,72108.39,72117.71,0.00013,1,1,82.0,2.07,79.93
KXBTC15M-26APR091500-00,no,29,50,21.0,71840.77,71839.74,0.00001,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR091300-00,yes,20,52,32.0,71980.41,71973.67,0.00009,1,1,80.0,2.24,77.76
KXBTC15M-26APR090900-00,no,54,37,9.0,71189.73,71215.81,0.00037,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR090530-30,yes,26,39,13.0,71305.54,71331.98,0.00037,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR090200-00,yes,5,51,46.0,71057.75,71056.14,0.00002,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR082330-30,no,43,43,14.0,70977.44,70989.53,0.00017,0,1,57.0,3.43,53.57
KXBTC15M-26APR082245-45,no,50,35,15.0,71019.70,71043.11,0.00033,0,1,50.0,3.50,46.50
KXBTC15M-26APR082100-00,yes,26,58,32.0,70819.93,70802.84,0.00024,1,1,74.0,2.69,71.31
KXBTC15M-26APR082015-15,yes,12,47,35.0,71113.05,71118.65,0.00008,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR081215-15,no,45,42,13.0,71289.73,71305.68,0.00022,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR081030-30,yes,34,54,20.0,71553.94,71536.01,0.00025,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR080730-30,yes,22,37,15.0,71628.50,71643.84,0.00021,1,1,78.0,2.40,75.60
KXBTC15M-26APR080630-30,no,12,47,41.0,71604.03,71611.05,0.00010,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR080600-00,no,8,59,33.0,71633.78,71614.41,0.00027,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR080445-45,yes,36,52,16.0,71757.63,71755.83,0.00003,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR080100-00,yes,26,45,19.0,71602.10,71609.53,0.00010,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR072115-15,no,30,59,11.0,71723.24,71697.25,0.00036,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR071145-45,yes,27,43,16.0,68141.16,68156.28,0.00022,0,0,-27.0,2.76,-29.76
KXBTC15M-26APR071115-15,yes,46,57,11.0,67893.51,67871.61,0.00032,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR070930-30,yes,32,44,12.0,68503.02,68524.01,0.00031,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR070330-30,no,12,35,53.0,68532.16,68548.99,0.00025,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR070315-15,yes,7,42,35.0,68570.20,68582.09,0.00017,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR070145-45,no,32,38,30.0,68705.19,68718.74,0.00020,0,1,68.0,3.05,64.95
KXBTC15M-26APR070115-15,yes,30,41,11.0,68843.15,68855.32,0.00018,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR070100-00,no,14,66,20.0,68858.70,68834.40,0.00035,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR070030-30,yes,12,43,31.0,68620.20,68634.26,0.00020,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR061800-00,no,8,58,34.0,69482.18,69460.99,0.00030,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR061615-15,yes,26,41,15.0,69719.91,69740.81,0.00030,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR061600-00,yes,36,56,20.0,69775.31,69761.36,0.00020,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR061415-15,yes,23,63,40.0,69607.02,69579.37,0.00040,1,1,77.0,2.48,74.52
KXBTC15M-26APR060830-30,no,32,58,10.0,69500.48,69486.69,0.00020,0,1,68.0,3.05,64.95
KXBTC15M-26APR060500-00,yes,17,40,23.0,69265.19,69282.32,0.00025,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR060345-45,yes,24,43,19.0,69051.28,69064.44,0.00019,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR060200-00,yes,23,56,33.0,69220.61,69206.34,0.00021,0,0,-23.0,2.48,-25.48
KXBTC15M-26APR060000-00,yes,15,50,35.0,69111.87,69111.46,0.00001,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR052315-15,yes,11,49,38.0,69230.60,69233.08,0.00004,0,0,-11.0,1.37,-12.37
