ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR040745-45,yes,12,70,58.0,67134.67,67122.12,0.00019,1,1,88.0,1.48,86.52
KXBTC15M-26APR040530-30,yes,12,23,11.0,66972.05,66980.39,0.00012,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR040330-30,yes,10,25,15.0,66972.80,66987.67,0.00022,0,0,-10.0,1.26,-11.26
KXBTC15M-26APR040315-15,yes,7,21,14.0,66997.83,67014.97,0.00026,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR040245-45,yes,50,65,15.0,66931.04,66924.56,0.00010,1,1,50.0,3.50,46.50
KXBTC15M-26APR040200-00,no,10,72,18.0,66911.27,66894.26,0.00025,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR040130-30,yes,5,77,72.0,66889.61,66872.82,0.00025,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR040100-00,no,29,51,20.0,66859.89,66858.77,0.00002,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR040045-45,no,7,36,57.0,66831.74,66853.81,0.00033,1,0,-7.0,0.91,-7.91
KXBTC15M-26APR040030-30,no,6,56,38.0,66825.24,66813.19,0.00018,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR040015-15,no,16,50,34.0,66839.39,66839.00,0.00001,0,1,84.0,1.88,82.12
KXBTC15M-26APR040000-00,yes,10,39,29.0,66834.04,66855.00,0.00031,0,0,-10.0,1.26,-11.26
KXBTC15M-26APR032345-45,no,18,48,34.0,66844.01,66849.54,0.00008,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR032200-00,no,12,56,32.0,66845.96,66838.24,0.00012,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR032045-45,yes,15,67,52.0,66956.23,66941.74,0.00022,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR031945-45,no,46,34,20.0,66847.34,66859.21,0.00018,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR031915-15,yes,30,59,29.0,66899.09,66894.31,0.00007,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR031800-00,no,36,51,13.0,66939.02,66938.68,0.00001,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR031630-30,yes,34,48,14.0,66881.29,66883.20,0.00003,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR031615-15,no,6,75,19.0,66894.06,66869.20,0.00037,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR031515-15,yes,20,41,21.0,66808.21,66815.95,0.00012,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR031345-45,no,28,57,15.0,66885.73,66878.12,0.00011,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR031245-45,no,38,37,25.0,66959.48,66972.50,0.00019,0,1,62.0,3.30,58.70
KXBTC15M-26APR031200-00,no,21,67,12.0,66863.20,66846.46,0.00025,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR031145-45,yes,7,44,37.0,66911.89,66917.10,0.00008,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR030230-30,no,34,56,10.0,66660.59,66649.99,0.00016,0,1,66.0,3.14,62.86
KXBTC15M-26APR030030-30,yes,15,47,32.0,66602.49,66605.84,0.00005,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR022200-00,no,25,56,19.0,66597.82,66577.45,0.00031,1,0,-25.0,2.63,-27.62
KXBTC15M-26APR022115-15,yes,29,39,10.0,66762.54,66779.76,0.00026,1,1,71.0,2.88,68.12
KXBTC15M-26APR022045-45,yes,18,36,18.0,66812.25,66831.83,0.00029,0,0,-18.0,2.07,-20.07
