ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR040415-15,BB_PURE_MEANREV,T300,no,51,66996.90,67012.95,0,1,49.0,3.50,45.50
KXBTC15M-26APR040245-45,BB_PURE_MEANREV,T300,no,30,66929.23,66924.56,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR040230-30,BB_PURE_MEANREV,T300,yes,54,66968.86,66951.03,0,0,-54.0,3.48,-57.48
KXBTC15M-26APR040200-00,BB_PURE_MEANREV,T300,yes,41,66913.88,66894.26,1,1,59.0,3.39,55.61
KXBTC15M-26APR040000-00,BB_PURE_MEANREV,T300,no,27,66840.50,66855.00,0,1,73.0,2.76,70.24
KXBTC15M-26APR032315-15,BB_PURE_MEANREV,T300,no,18,66857.72,66831.22,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR031945-45,BB_PURE_MEANREV,T300,no,54,66834.76,66859.21,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR031915-15,BB_PURE_MEANREV,T300,yes,53,66919.64,66894.31,0,0,-53.0,3.49,-56.49
KXBTC15M-26APR031545-45,BB_PURE_MEANREV,T300,no,29,66784.64,66786.85,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR031530-30,BB_PURE_MEANREV,T300,yes,40,66799.76,66799.15,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR031500-00,BB_PURE_MEANREV,T300,yes,27,66834.46,66856.01,0,0,-27.0,2.76,-29.76
KXBTC15M-26APR031415-15,BB_PURE_MEANREV,T300,yes,40,66861.13,66864.62,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR031400-00,BB_PURE_MEANREV,T300,yes,19,66890.12,66878.71,0,0,-19.0,2.15,-21.15
KXBTC15M-26APR031230-30,BB_PURE_MEANREV,T300,no,46,66887.42,66899.80,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR031215-15,BB_PURE_MEANREV,T300,yes,44,66861.60,66855.38,1,1,56.0,3.45,52.55
KXBTC15M-26APR031100-00,BB_PURE_MEANREV,T300,no,19,66855.05,66830.65,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR030800-00,BB_PURE_MEANREV,T300,yes,23,67000.00,67010.70,0,0,-23.0,2.48,-25.48
KXBTC15M-26APR030615-15,BB_PURE_MEANREV,T300,yes,9,66856.07,66862.78,0,0,-9.0,1.15,-10.15
KXBTC15M-26APR030515-15,BB_PURE_MEANREV,T300,yes,36,66996.09,66976.08,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR030230-30,BB_PURE_MEANREV,T300,no,46,66623.67,66649.99,0,1,54.0,3.48,50.52
KXBTC15M-26APR030045-45,BB_PURE_MEANREV,T300,yes,37,66548.83,66560.88,1,1,63.0,3.26,59.74
KXBTC15M-26APR022000-00,BB_PURE_MEANREV,T300,yes,37,66891.59,66891.89,1,1,63.0,3.26,59.74
KXBTC15M-26APR021945-45,BB_PURE_MEANREV,T300,no,44,66929.51,66944.52,0,1,56.0,3.45,52.55
KXBTC15M-26APR021700-00,BB_PURE_MEANREV,T300,yes,32,67009.51,67009.61,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR021600-00,BB_PURE_MEANREV,T300,yes,36,66983.97,66967.82,1,1,64.0,3.23,60.77
KXBTC15M-26APR021415-15,BB_PURE_MEANREV,T300,no,32,66696.45,66679.45,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR021300-00,BB_PURE_MEANREV,T300,yes,49,67193.69,67168.33,0,0,-49.0,3.50,-52.50
KXBTC15M-26APR021230-30,BB_PURE_MEANREV,T300,yes,41,66914.15,66901.07,0,0,-41.0,3.39,-44.39
KXBTC15M-26APR020800-00,BB_PURE_MEANREV,T300,yes,44,66348.93,66332.03,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR020615-15,BB_PURE_MEANREV,T300,yes,31,66468.42,66463.30,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR020130-30,BB_PURE_MEANREV,T300,no,42,66383.75,66381.74,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR012330-30,BB_PURE_MEANREV,T300,yes,36,66752.43,66768.20,1,1,64.0,3.23,60.77
KXBTC15M-26APR012030-30,BB_PURE_MEANREV,T300,yes,46,68237.04,68210.29,1,1,54.0,3.48,50.52
KXBTC15M-26APR011900-00,BB_PURE_MEANREV,T300,yes,18,68243.81,68253.11,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR011830-30,BB_PURE_MEANREV,T300,yes,13,68179.63,68206.19,0,0,-13.0,1.58,-14.58
KXBTC15M-26APR011700-00,BB_PURE_MEANREV,T300,no,41,68150.83,68163.07,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR011645-45,BB_PURE_MEANREV,T300,yes,50,68073.00,68051.43,1,1,50.0,3.50,46.50
KXBTC15M-26APR011630-30,BB_PURE_MEANREV,T300,yes,43,68089.19,68082.10,0,0,-43.0,3.43,-46.43
KXBTC15M-26APR011430-30,BB_PURE_MEANREV,T300,yes,31,68130.31,68109.74,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR010745-45,BB_PURE_MEANREV,T300,yes,32,68563.93,68576.73,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR010730-30,BB_PURE_MEANREV,T300,yes,31,68613.89,68593.83,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR010530-30,BB_PURE_MEANREV,T300,yes,36,68485.62,68480.82,1,1,64.0,3.23,60.77
KXBTC15M-26APR010500-00,BB_PURE_MEANREV,T300,yes,36,68756.38,68740.26,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR010430-30,BB_PURE_MEANREV,T300,yes,35,68591.36,68564.54,1,1,65.0,3.19,61.81
KXBTC15M-26MAR312115-15,BB_PURE_MEANREV,T300,no,41,68240.56,68242.50,0,1,59.0,3.39,55.61
KXBTC15M-26MAR311745-45,BB_PURE_MEANREV,T300,no,26,67959.65,67969.08,1,0,-26.0,2.69,-28.69
KXBTC15M-26MAR310215-15,BB_PURE_MEANREV,T300,no,39,67625.10,67631.10,0,1,61.0,3.33,57.67
KXBTC15M-26MAR302345-45,BB_PURE_MEANREV,T300,no,30,67810.78,67794.88,0,1,70.0,2.94,67.06
KXBTC15M-26MAR301230-30,BB_PURE_MEANREV,T300,yes,33,67401.10,67405.61,0,0,-33.0,3.10,-36.10
KXBTC15M-26MAR300530-30,BB_PURE_MEANREV,T300,no,36,67549.01,67545.84,0,1,64.0,3.23,60.77
KXBTC15M-26MAR300245-45,BB_PURE_MEANREV,T300,yes,48,67300.04,67275.61,1,1,52.0,3.49,48.51
KXBTC15M-26MAR300200-00,BB_PURE_MEANREV,T300,no,39,67446.98,67462.86,0,1,61.0,3.33,57.67
KXBTC15M-26MAR290330-30,BB_PURE_MEANREV,T300,no,20,66576.52,66552.67,1,0,-20.0,2.24,-22.24
KXBTC15M-26MAR280900-00,BB_PURE_MEANREV,T300,no,31,66343.73,66325.00,1,0,-31.0,2.99,-33.99
KXBTC15M-26MAR280630-30,BB_PURE_MEANREV,T300,yes,27,66300.33,66281.56,0,0,-27.0,2.76,-29.76
KXBTC15M-26MAR280445-45,BB_PURE_MEANREV,T300,yes,25,66495.46,66495.73,0,0,-25.0,2.63,-27.62
KXBTC15M-26MAR272245-45,BB_PURE_MEANREV,T300,yes,24,66005.46,66008.95,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR271645-45,BB_PURE_MEANREV,T300,yes,38,65860.67,65834.54,1,1,62.0,3.30,58.70
KXBTC15M-26MAR271615-15,BB_PURE_MEANREV,T300,yes,42,66062.04,66046.40,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR271400-00,BB_PURE_MEANREV,T300,yes,44,65642.66,65633.80,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR270645-45,BB_PURE_MEANREV,T300,yes,21,67729.11,67730.07,0,0,-21.0,2.32,-23.32
KXBTC15M-26MAR270515-15,BB_PURE_MEANREV,T300,yes,20,67908.87,67894.56,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR270500-00,BB_PURE_MEANREV,T300,no,39,67779.20,67780.37,1,0,-39.0,3.33,-42.33
KXBTC15M-26MAR270430-30,BB_PURE_MEANREV,T300,yes,18,68460.00,68442.21,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR270245-45,BB_PURE_MEANREV,T300,yes,41,68813.20,68785.95,0,0,-41.0,3.39,-44.39
KXBTC15M-26MAR270045-45,BB_PURE_MEANREV,T300,no,27,68510.38,68492.39,1,0,-27.0,2.76,-29.76
KXBTC15M-26MAR262300-00,BB_PURE_MEANREV,T300,yes,46,68924.51,68899.46,0,0,-46.0,3.48,-49.48
KXBTC15M-26MAR262100-00,BB_PURE_MEANREV,T300,yes,24,68655.75,68672.23,1,1,76.0,2.55,73.45
KXBTC15M-26MAR262015-15,BB_PURE_MEANREV,T300,yes,30,68793.08,68787.30,1,1,70.0,2.94,67.06
KXBTC15M-26MAR260530-30,BB_PURE_MEANREV,T300,yes,16,70020.81,70021.69,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR260515-15,BB_PURE_MEANREV,T300,yes,38,70014.26,69991.38,1,1,62.0,3.30,58.70
KXBTC15M-26MAR260200-00,BB_PURE_MEANREV,T300,yes,40,70367.88,70345.27,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR260030-30,BB_PURE_MEANREV,T300,yes,41,70737.44,70729.65,1,1,59.0,3.39,55.61
KXBTC15M-26MAR260000-00,BB_PURE_MEANREV,T300,yes,33,70869.53,70845.19,1,1,67.0,3.10,63.90
KXBTC15M-26MAR251915-15,BB_PURE_MEANREV,T300,no,39,71381.75,71365.92,0,1,61.0,3.33,57.67
KXBTC15M-26MAR251600-00,BB_PURE_MEANREV,T300,yes,44,70951.20,70942.02,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR251545-45,BB_PURE_MEANREV,T300,yes,48,70931.64,70910.67,1,1,52.0,3.49,48.51
